Instance,Terminal,Layer,X location,Y location,Voltage
hold23,VPWR,li1,175.7200,195.8400,1.799999
hold22,VPWR,li1,162.3800,217.6000,1.799999
hold21,VPWR,li1,146.7400,212.1600,1.799999
hold20,VPWR,li1,91.0800,206.7200,1.799999
hold19,VPWR,li1,74.0600,201.2800,1.799999
hold18,VPWR,li1,78.2000,212.1600,1.799999
hold17,VPWR,li1,99.3600,223.0400,1.800000
hold16,VPWR,li1,328.9000,125.1200,1.800000
hold15,VPWR,li1,328.9000,184.9600,1.800000
hold14,VPWR,li1,328.9000,146.8800,1.800000
hold13,VPWR,li1,219.4200,223.0400,1.800000
hold12,VPWR,li1,230.0000,212.1600,1.800000
hold11,VPWR,li1,120.5200,217.6000,1.799999
hold10,VPWR,li1,161.9200,212.1600,1.799999
hold9,VPWR,li1,99.8200,206.7200,1.799999
hold8,VPWR,li1,328.9000,81.6000,1.800000
hold7,VPWR,li1,117.3000,206.7200,1.799999
hold6,VPWR,li1,123.2800,223.0400,1.800000
hold5,VPWR,li1,112.7000,201.2800,1.799999
hold4,VPWR,li1,116.3800,223.0400,1.800000
hold3,VPWR,li1,135.2400,223.0400,1.800000
hold2,VPWR,li1,142.6000,223.0400,1.800000
hold1,VPWR,li1,138.9200,223.0400,1.800000
clkload13,VPWR,li1,257.8300,206.7200,1.800000
clkload12,VPWR,li1,207.9200,201.2800,1.799999
clkload11,VPWR,li1,320.6200,125.1200,1.800000
clkload10,VPWR,li1,283.8200,201.2800,1.800000
clkload9,VPWR,li1,81.8800,190.4000,1.799999
clkload8,VPWR,li1,194.5800,206.7200,1.799999
clkload7,VPWR,li1,137.0800,195.8400,1.799999
clkbuf_3_7__f_ui_in[4],VPWR,li1,260.3600,206.7200,1.800000
clkbuf_3_6__f_ui_in[4],VPWR,li1,213.9000,201.2800,1.799999
clkbuf_3_5__f_ui_in[4],VPWR,li1,323.8400,125.1200,1.800000
clkbuf_3_4__f_ui_in[4],VPWR,li1,325.2200,157.7600,1.800000
clkbuf_3_3__f_ui_in[4],VPWR,li1,104.8800,212.1600,1.799999
clkbuf_3_2__f_ui_in[4],VPWR,li1,88.3200,195.8400,1.799999
clkbuf_3_1__f_ui_in[4],VPWR,li1,192.7400,206.7200,1.799999
clkbuf_3_0__f_ui_in[4],VPWR,li1,139.8400,206.7200,1.799998
clkbuf_0_ui_in[4],VPWR,li1,188.1400,184.9600,1.800000
clkload6,VPWR,li1,264.5000,201.2800,1.800000
clkload5,VPWR,li1,219.1900,206.7200,1.799999
clkload4,VPWR,li1,320.8500,114.2400,1.800000
clkload3,VPWR,li1,271.6300,184.9600,1.800000
clkload2,VPWR,li1,86.0200,190.4000,1.799999
clkload1,VPWR,li1,181.7000,212.1600,1.799999
clkload0,VPWR,li1,129.7200,206.7200,1.799998
clkbuf_3_7__f_ui_in[3],VPWR,li1,265.4200,195.8400,1.800000
clkbuf_3_6__f_ui_in[3],VPWR,li1,226.7800,206.7200,1.799999
clkbuf_3_5__f_ui_in[3],VPWR,li1,323.8400,119.6800,1.800000
clkbuf_3_4__f_ui_in[3],VPWR,li1,279.2200,184.9600,1.800000
clkbuf_3_3__f_ui_in[3],VPWR,li1,98.4400,195.8400,1.799999
clkbuf_3_2__f_ui_in[3],VPWR,li1,88.3200,190.4000,1.799999
clkbuf_3_1__f_ui_in[3],VPWR,li1,183.5400,206.7200,1.799999
clkbuf_3_0__f_ui_in[3],VPWR,li1,130.6400,206.7200,1.799998
clkbuf_0_ui_in[3],VPWR,li1,181.2400,190.4000,1.799999
tt_um_openram_top_56,VPWR,li1,50.8300,223.0400,1.800000
fanout55,VPWR,li1,154.1000,223.0400,1.800000
fanout54,VPWR,li1,206.0800,223.0400,1.800000
fanout53,VPWR,li1,261.7400,212.1600,1.800000
fanout52,VPWR,li1,261.2800,217.6000,1.800000
fanout51,VPWR,li1,271.4000,206.7200,1.800000
fanout50,VPWR,li1,215.7400,212.1600,1.800000
fanout49,VPWR,li1,233.2200,212.1600,1.800000
fanout48,VPWR,li1,203.7800,217.6000,1.799999
fanout47,VPWR,li1,197.8000,223.0400,1.800000
fanout46,VPWR,li1,328.4400,103.3600,1.800000
fanout45,VPWR,li1,158.7000,217.6000,1.799999
fanout44,VPWR,li1,154.5600,217.6000,1.799999
fanout43,VPWR,li1,155.9400,223.0400,1.800000
fanout42,VPWR,li1,153.1800,212.1600,1.799999
fanout41,VPWR,li1,109.4800,217.6000,1.799999
fanout40,VPWR,li1,87.8600,223.0400,1.800000
fanout39,VPWR,li1,75.4400,212.1600,1.799999
fanout38,VPWR,li1,73.6000,212.1600,1.799999
fanout37,VPWR,li1,59.8000,223.0400,1.800000
fanout36,VPWR,li1,185.8400,223.0400,1.800000
fanout35,VPWR,li1,274.6200,212.1600,1.800000
fanout34,VPWR,li1,270.4800,206.7200,1.800000
fanout33,VPWR,li1,240.1200,223.0400,1.800000
fanout32,VPWR,li1,197.8000,217.6000,1.799999
fanout31,VPWR,li1,200.5600,223.0400,1.800000
fanout30,VPWR,li1,324.7600,108.8000,1.800000
fanout29,VPWR,li1,143.5200,212.1600,1.799999
fanout28,VPWR,li1,151.8000,206.7200,1.799998
fanout27,VPWR,li1,157.3200,217.6000,1.799999
fanout26,VPWR,li1,71.7600,223.0400,1.800000
fanout25,VPWR,li1,120.0600,217.6000,1.799999
fanout24,VPWR,li1,107.6400,223.0400,1.800000
fanout23,VPWR,li1,203.3200,223.0400,1.800000
fanout22,VPWR,li1,263.1200,201.2800,1.800000
fanout21,VPWR,li1,287.9600,206.7200,1.800000
fanout20,VPWR,li1,201.9400,212.1600,1.799999
fanout19,VPWR,li1,240.5800,217.6000,1.800000
fanout18,VPWR,li1,201.4800,217.6000,1.799999
fanout17,VPWR,li1,320.6200,32.6400,1.800000
fanout16,VPWR,li1,145.8200,223.0400,1.800000
fanout15,VPWR,li1,169.2800,212.1600,1.799999
fanout14,VPWR,li1,176.1800,206.7200,1.799999
fanout13,VPWR,li1,151.8000,223.0400,1.800000
fanout12,VPWR,li1,130.1800,223.0400,1.800000
fanout11,VPWR,li1,120.0600,223.0400,1.800000
fanout10,VPWR,li1,116.8400,217.6000,1.799999
fanout9,VPWR,li1,86.0200,217.6000,1.799999
fanout8,VPWR,li1,286.1200,206.7200,1.800000
fanout7,VPWR,li1,275.0800,206.7200,1.800000
fanout6,VPWR,li1,159.1600,201.2800,1.799999
fanout5,VPWR,li1,70.8400,206.7200,1.799999
input4,VPWR,li1,132.7100,212.1600,1.799999
input3,VPWR,li1,136.6200,217.6000,1.799999
input2,VPWR,li1,132.7100,223.0400,1.800000
input1,VPWR,li1,143.7500,217.6000,1.799999
tt_um_openram_top_77,VPWR,li1,81.6500,223.0400,1.800000
tt_um_openram_top_76,VPWR,li1,77.9700,223.0400,1.800000
tt_um_openram_top_75,VPWR,li1,79.3500,223.0400,1.800000
tt_um_openram_top_74,VPWR,li1,83.0300,223.0400,1.800000
tt_um_openram_top_73,VPWR,li1,84.4100,223.0400,1.800000
tt_um_openram_top_72,VPWR,li1,85.7900,223.0400,1.800000
tt_um_openram_top_71,VPWR,li1,53.5900,223.0400,1.800000
tt_um_openram_top_70,VPWR,li1,56.3500,217.6000,1.799999
tt_um_openram_top_69,VPWR,li1,63.2500,223.0400,1.800000
tt_um_openram_top_68,VPWR,li1,61.8700,223.0400,1.800000
tt_um_openram_top_67,VPWR,li1,64.6300,223.0400,1.800000
tt_um_openram_top_66,VPWR,li1,68.3100,223.0400,1.800000
tt_um_openram_top_65,VPWR,li1,69.6900,223.0400,1.800000
tt_um_openram_top_64,VPWR,li1,77.0500,217.6000,1.799999
tt_um_openram_top_63,VPWR,li1,31.5100,223.0400,1.800000
tt_um_openram_top_62,VPWR,li1,34.2700,223.0400,1.800000
tt_um_openram_top_61,VPWR,li1,37.0300,223.0400,1.800000
tt_um_openram_top_60,VPWR,li1,39.7900,223.0400,1.800000
tt_um_openram_top_59,VPWR,li1,42.5500,223.0400,1.800000
tt_um_openram_top_58,VPWR,li1,45.3100,223.0400,1.800000
tt_um_openram_top_57,VPWR,li1,48.0700,223.0400,1.800000
TAP_TAPCELL_ROW_80_361,VPWR,li1,324.9900,222.7330,1.800000
TAP_TAPCELL_ROW_80_360,VPWR,li1,312.1100,222.7330,1.800000
TAP_TAPCELL_ROW_80_359,VPWR,li1,299.2300,222.7330,1.800000
TAP_TAPCELL_ROW_80_358,VPWR,li1,286.3500,222.7330,1.800000
TAP_TAPCELL_ROW_80_357,VPWR,li1,273.4700,222.7330,1.800000
TAP_TAPCELL_ROW_80_356,VPWR,li1,260.5900,222.7330,1.800000
TAP_TAPCELL_ROW_80_355,VPWR,li1,247.7100,222.7330,1.800000
TAP_TAPCELL_ROW_80_354,VPWR,li1,234.8300,222.7330,1.800000
TAP_TAPCELL_ROW_80_353,VPWR,li1,221.9500,222.7330,1.800000
TAP_TAPCELL_ROW_80_352,VPWR,li1,209.0700,222.7330,1.800000
TAP_TAPCELL_ROW_80_351,VPWR,li1,196.1900,222.7330,1.800000
TAP_TAPCELL_ROW_80_350,VPWR,li1,183.3100,222.7330,1.800000
TAP_TAPCELL_ROW_80_349,VPWR,li1,170.4300,222.7330,1.800000
TAP_TAPCELL_ROW_80_348,VPWR,li1,157.5500,222.7330,1.800000
TAP_TAPCELL_ROW_80_347,VPWR,li1,144.6700,222.7330,1.800000
TAP_TAPCELL_ROW_80_346,VPWR,li1,131.7900,222.7330,1.800000
TAP_TAPCELL_ROW_80_345,VPWR,li1,118.9100,222.7330,1.800000
TAP_TAPCELL_ROW_80_344,VPWR,li1,106.0300,222.7330,1.800000
TAP_TAPCELL_ROW_80_343,VPWR,li1,93.1500,222.7330,1.800000
TAP_TAPCELL_ROW_80_342,VPWR,li1,80.2700,222.7330,1.800000
TAP_TAPCELL_ROW_80_341,VPWR,li1,67.3900,222.7330,1.800000
TAP_TAPCELL_ROW_80_340,VPWR,li1,54.5100,222.7330,1.800000
TAP_TAPCELL_ROW_80_339,VPWR,li1,41.6300,222.7330,1.800000
TAP_TAPCELL_ROW_80_338,VPWR,li1,28.7500,222.7330,1.800000
TAP_TAPCELL_ROW_80_337,VPWR,li1,15.8700,222.7330,1.800000
TAP_TAPCELL_ROW_79_336,VPWR,li1,312.1100,217.9060,1.800000
TAP_TAPCELL_ROW_79_335,VPWR,li1,286.3500,217.9060,1.800000
TAP_TAPCELL_ROW_79_334,VPWR,li1,260.5900,217.9060,1.800000
TAP_TAPCELL_ROW_79_333,VPWR,li1,234.8300,217.9060,1.800000
TAP_TAPCELL_ROW_79_332,VPWR,li1,209.0700,217.9060,1.799999
TAP_TAPCELL_ROW_79_331,VPWR,li1,183.3100,217.9060,1.799999
TAP_TAPCELL_ROW_79_330,VPWR,li1,157.5500,217.9060,1.799999
TAP_TAPCELL_ROW_79_329,VPWR,li1,131.7900,217.9060,1.799999
TAP_TAPCELL_ROW_79_328,VPWR,li1,106.0300,217.9060,1.799999
TAP_TAPCELL_ROW_79_327,VPWR,li1,80.2700,217.9060,1.799999
TAP_TAPCELL_ROW_79_326,VPWR,li1,54.5100,217.9060,1.799999
TAP_TAPCELL_ROW_79_325,VPWR,li1,28.7500,217.9060,1.800000
TAP_TAPCELL_ROW_78_324,VPWR,li1,324.9900,217.2930,1.800000
TAP_TAPCELL_ROW_78_323,VPWR,li1,299.2300,217.2930,1.800000
TAP_TAPCELL_ROW_78_322,VPWR,li1,273.4700,217.2930,1.800000
TAP_TAPCELL_ROW_78_321,VPWR,li1,247.7100,217.2930,1.800000
TAP_TAPCELL_ROW_78_320,VPWR,li1,221.9500,217.2930,1.799999
TAP_TAPCELL_ROW_78_319,VPWR,li1,196.1900,217.2930,1.799999
TAP_TAPCELL_ROW_78_318,VPWR,li1,170.4300,217.2930,1.799999
TAP_TAPCELL_ROW_78_317,VPWR,li1,144.6700,217.2930,1.799999
TAP_TAPCELL_ROW_78_316,VPWR,li1,118.9100,217.2930,1.799999
TAP_TAPCELL_ROW_78_315,VPWR,li1,93.1500,217.2930,1.799999
TAP_TAPCELL_ROW_78_314,VPWR,li1,67.3900,217.2930,1.799999
TAP_TAPCELL_ROW_78_313,VPWR,li1,41.6300,217.2930,1.799999
TAP_TAPCELL_ROW_78_312,VPWR,li1,15.8700,217.2930,1.800000
TAP_TAPCELL_ROW_77_311,VPWR,li1,312.1100,212.4660,1.800000
TAP_TAPCELL_ROW_77_310,VPWR,li1,286.3500,212.4660,1.800000
TAP_TAPCELL_ROW_77_309,VPWR,li1,260.5900,212.4660,1.800000
TAP_TAPCELL_ROW_77_308,VPWR,li1,234.8300,212.4660,1.800000
TAP_TAPCELL_ROW_77_307,VPWR,li1,209.0700,212.4660,1.799999
TAP_TAPCELL_ROW_77_306,VPWR,li1,183.3100,212.4660,1.799999
TAP_TAPCELL_ROW_77_305,VPWR,li1,157.5500,212.4660,1.799999
TAP_TAPCELL_ROW_77_304,VPWR,li1,131.7900,212.4660,1.799999
TAP_TAPCELL_ROW_77_303,VPWR,li1,106.0300,212.4660,1.799999
TAP_TAPCELL_ROW_77_302,VPWR,li1,80.2700,212.4660,1.799999
TAP_TAPCELL_ROW_77_301,VPWR,li1,54.5100,212.4660,1.800000
TAP_TAPCELL_ROW_77_300,VPWR,li1,28.7500,212.4660,1.800000
TAP_TAPCELL_ROW_76_299,VPWR,li1,324.9900,211.8530,1.800000
TAP_TAPCELL_ROW_76_298,VPWR,li1,299.2300,211.8530,1.800000
TAP_TAPCELL_ROW_76_297,VPWR,li1,273.4700,211.8530,1.800000
TAP_TAPCELL_ROW_76_296,VPWR,li1,247.7100,211.8530,1.800000
TAP_TAPCELL_ROW_76_295,VPWR,li1,221.9500,211.8530,1.800000
TAP_TAPCELL_ROW_76_294,VPWR,li1,196.1900,211.8530,1.799999
TAP_TAPCELL_ROW_76_293,VPWR,li1,170.4300,211.8530,1.799999
TAP_TAPCELL_ROW_76_292,VPWR,li1,144.6700,211.8530,1.799999
TAP_TAPCELL_ROW_76_291,VPWR,li1,118.9100,211.8530,1.799999
TAP_TAPCELL_ROW_76_290,VPWR,li1,93.1500,211.8530,1.799999
TAP_TAPCELL_ROW_76_289,VPWR,li1,67.3900,211.8530,1.799999
TAP_TAPCELL_ROW_76_288,VPWR,li1,41.6300,211.8530,1.800000
TAP_TAPCELL_ROW_76_287,VPWR,li1,15.8700,211.8530,1.800000
TAP_TAPCELL_ROW_75_286,VPWR,li1,312.1100,207.0260,1.800000
TAP_TAPCELL_ROW_75_285,VPWR,li1,286.3500,207.0260,1.800000
TAP_TAPCELL_ROW_75_284,VPWR,li1,260.5900,207.0260,1.800000
TAP_TAPCELL_ROW_75_283,VPWR,li1,234.8300,207.0260,1.799999
TAP_TAPCELL_ROW_75_282,VPWR,li1,209.0700,207.0260,1.799999
TAP_TAPCELL_ROW_75_281,VPWR,li1,183.3100,207.0260,1.799999
TAP_TAPCELL_ROW_75_280,VPWR,li1,157.5500,207.0260,1.799998
TAP_TAPCELL_ROW_75_279,VPWR,li1,131.7900,207.0260,1.799998
TAP_TAPCELL_ROW_75_278,VPWR,li1,106.0300,207.0260,1.799999
TAP_TAPCELL_ROW_75_277,VPWR,li1,80.2700,207.0260,1.799999
TAP_TAPCELL_ROW_75_276,VPWR,li1,54.5100,207.0260,1.799999
TAP_TAPCELL_ROW_75_275,VPWR,li1,28.7500,207.0260,1.800000
TAP_TAPCELL_ROW_74_274,VPWR,li1,324.9900,206.4130,1.800000
TAP_TAPCELL_ROW_74_273,VPWR,li1,299.2300,206.4130,1.800000
TAP_TAPCELL_ROW_74_272,VPWR,li1,273.4700,206.4130,1.800000
TAP_TAPCELL_ROW_74_271,VPWR,li1,247.7100,206.4130,1.800000
TAP_TAPCELL_ROW_74_270,VPWR,li1,221.9500,206.4130,1.799999
TAP_TAPCELL_ROW_74_269,VPWR,li1,196.1900,206.4130,1.799999
TAP_TAPCELL_ROW_74_268,VPWR,li1,170.4300,206.4130,1.799998
TAP_TAPCELL_ROW_74_267,VPWR,li1,144.6700,206.4130,1.799998
TAP_TAPCELL_ROW_74_266,VPWR,li1,118.9100,206.4130,1.799998
TAP_TAPCELL_ROW_74_265,VPWR,li1,93.1500,206.4130,1.799999
TAP_TAPCELL_ROW_74_264,VPWR,li1,67.3900,206.4130,1.799999
TAP_TAPCELL_ROW_74_263,VPWR,li1,41.6300,206.4130,1.799999
TAP_TAPCELL_ROW_74_262,VPWR,li1,15.8700,206.4130,1.800000
TAP_TAPCELL_ROW_73_261,VPWR,li1,312.1100,201.5860,1.800000
TAP_TAPCELL_ROW_73_260,VPWR,li1,286.3500,201.5860,1.800000
TAP_TAPCELL_ROW_73_259,VPWR,li1,260.5900,201.5860,1.800000
TAP_TAPCELL_ROW_73_258,VPWR,li1,234.8300,201.5860,1.800000
TAP_TAPCELL_ROW_73_257,VPWR,li1,209.0700,201.5860,1.799999
TAP_TAPCELL_ROW_73_256,VPWR,li1,183.3100,201.5860,1.799999
TAP_TAPCELL_ROW_73_255,VPWR,li1,157.5500,201.5860,1.799999
TAP_TAPCELL_ROW_73_254,VPWR,li1,131.7900,201.5860,1.799999
TAP_TAPCELL_ROW_73_253,VPWR,li1,106.0300,201.5860,1.799999
TAP_TAPCELL_ROW_73_252,VPWR,li1,80.2700,201.5860,1.799999
TAP_TAPCELL_ROW_73_251,VPWR,li1,54.5100,201.5860,1.800000
TAP_TAPCELL_ROW_73_250,VPWR,li1,28.7500,201.5860,1.800000
TAP_TAPCELL_ROW_72_249,VPWR,li1,324.9900,200.9730,1.800000
TAP_TAPCELL_ROW_72_248,VPWR,li1,299.2300,200.9730,1.800000
TAP_TAPCELL_ROW_72_247,VPWR,li1,273.4700,200.9730,1.800000
TAP_TAPCELL_ROW_72_246,VPWR,li1,247.7100,200.9730,1.800000
TAP_TAPCELL_ROW_72_245,VPWR,li1,221.9500,200.9730,1.799999
TAP_TAPCELL_ROW_72_244,VPWR,li1,196.1900,200.9730,1.799999
TAP_TAPCELL_ROW_72_243,VPWR,li1,170.4300,200.9730,1.799999
TAP_TAPCELL_ROW_72_242,VPWR,li1,144.6700,200.9730,1.799999
TAP_TAPCELL_ROW_72_241,VPWR,li1,118.9100,200.9730,1.799999
TAP_TAPCELL_ROW_72_240,VPWR,li1,93.1500,200.9730,1.799999
TAP_TAPCELL_ROW_72_239,VPWR,li1,67.3900,200.9730,1.799999
TAP_TAPCELL_ROW_72_238,VPWR,li1,41.6300,200.9730,1.800000
TAP_TAPCELL_ROW_72_237,VPWR,li1,15.8700,200.9730,1.800000
TAP_TAPCELL_ROW_71_236,VPWR,li1,312.1100,196.1460,1.800000
TAP_TAPCELL_ROW_71_235,VPWR,li1,286.3500,196.1460,1.800000
TAP_TAPCELL_ROW_71_234,VPWR,li1,260.5900,196.1460,1.800000
TAP_TAPCELL_ROW_71_233,VPWR,li1,234.8300,196.1460,1.800000
TAP_TAPCELL_ROW_71_232,VPWR,li1,209.0700,196.1460,1.799999
TAP_TAPCELL_ROW_71_231,VPWR,li1,183.3100,196.1460,1.799999
TAP_TAPCELL_ROW_71_230,VPWR,li1,157.5500,196.1460,1.799999
TAP_TAPCELL_ROW_71_229,VPWR,li1,131.7900,196.1460,1.799999
TAP_TAPCELL_ROW_71_228,VPWR,li1,106.0300,196.1460,1.799999
TAP_TAPCELL_ROW_71_227,VPWR,li1,80.2700,196.1460,1.799999
TAP_TAPCELL_ROW_71_226,VPWR,li1,54.5100,196.1460,1.799999
TAP_TAPCELL_ROW_71_225,VPWR,li1,28.7500,196.1460,1.800000
TAP_TAPCELL_ROW_70_224,VPWR,li1,324.9900,195.5330,1.800000
TAP_TAPCELL_ROW_70_223,VPWR,li1,299.2300,195.5330,1.800000
TAP_TAPCELL_ROW_70_222,VPWR,li1,273.4700,195.5330,1.800000
TAP_TAPCELL_ROW_70_221,VPWR,li1,247.7100,195.5330,1.800000
TAP_TAPCELL_ROW_70_220,VPWR,li1,221.9500,195.5330,1.799999
TAP_TAPCELL_ROW_70_219,VPWR,li1,196.1900,195.5330,1.799999
TAP_TAPCELL_ROW_70_218,VPWR,li1,170.4300,195.5330,1.799999
TAP_TAPCELL_ROW_70_217,VPWR,li1,144.6700,195.5330,1.799999
TAP_TAPCELL_ROW_70_216,VPWR,li1,118.9100,195.5330,1.799999
TAP_TAPCELL_ROW_70_215,VPWR,li1,93.1500,195.5330,1.799999
TAP_TAPCELL_ROW_70_214,VPWR,li1,67.3900,195.5330,1.799999
TAP_TAPCELL_ROW_70_213,VPWR,li1,41.6300,195.5330,1.799999
TAP_TAPCELL_ROW_70_212,VPWR,li1,15.8700,195.5330,1.800000
TAP_TAPCELL_ROW_69_211,VPWR,li1,312.1100,190.7060,1.800000
TAP_TAPCELL_ROW_69_210,VPWR,li1,286.3500,190.7060,1.800000
TAP_TAPCELL_ROW_69_209,VPWR,li1,260.5900,190.7060,1.800000
TAP_TAPCELL_ROW_69_208,VPWR,li1,234.8300,190.7060,1.800000
TAP_TAPCELL_ROW_69_207,VPWR,li1,209.0700,190.7060,1.799999
TAP_TAPCELL_ROW_69_206,VPWR,li1,183.3100,190.7060,1.799999
TAP_TAPCELL_ROW_69_205,VPWR,li1,157.5500,190.7060,1.799999
TAP_TAPCELL_ROW_69_204,VPWR,li1,131.7900,190.7060,1.799999
TAP_TAPCELL_ROW_69_203,VPWR,li1,106.0300,190.7060,1.799999
TAP_TAPCELL_ROW_69_202,VPWR,li1,80.2700,190.7060,1.799999
TAP_TAPCELL_ROW_69_201,VPWR,li1,54.5100,190.7060,1.799999
TAP_TAPCELL_ROW_69_200,VPWR,li1,28.7500,190.7060,1.800000
TAP_TAPCELL_ROW_68_199,VPWR,li1,324.9900,190.0930,1.800000
TAP_TAPCELL_ROW_68_198,VPWR,li1,299.2300,190.0930,1.800000
TAP_TAPCELL_ROW_68_197,VPWR,li1,273.4700,190.0930,1.800000
TAP_TAPCELL_ROW_68_196,VPWR,li1,247.7100,190.0930,1.800000
TAP_TAPCELL_ROW_68_195,VPWR,li1,221.9500,190.0930,1.799999
TAP_TAPCELL_ROW_68_194,VPWR,li1,196.1900,190.0930,1.799999
TAP_TAPCELL_ROW_68_193,VPWR,li1,170.4300,190.0930,1.799999
TAP_TAPCELL_ROW_68_192,VPWR,li1,144.6700,190.0930,1.799999
TAP_TAPCELL_ROW_68_191,VPWR,li1,118.9100,190.0930,1.799999
TAP_TAPCELL_ROW_68_190,VPWR,li1,93.1500,190.0930,1.799999
TAP_TAPCELL_ROW_68_189,VPWR,li1,67.3900,190.0930,1.799999
TAP_TAPCELL_ROW_68_188,VPWR,li1,41.6300,190.0930,1.799999
TAP_TAPCELL_ROW_68_187,VPWR,li1,15.8700,190.0930,1.800000
TAP_TAPCELL_ROW_67_186,VPWR,li1,324.9900,185.2660,1.800000
TAP_TAPCELL_ROW_67_185,VPWR,li1,312.1100,185.2660,1.800000
TAP_TAPCELL_ROW_67_184,VPWR,li1,299.2300,185.2660,1.800000
TAP_TAPCELL_ROW_67_183,VPWR,li1,286.3500,185.2660,1.800000
TAP_TAPCELL_ROW_67_182,VPWR,li1,273.4700,185.2660,1.800000
TAP_TAPCELL_ROW_67_181,VPWR,li1,260.5900,185.2660,1.800000
TAP_TAPCELL_ROW_67_180,VPWR,li1,247.7100,185.2660,1.800000
TAP_TAPCELL_ROW_67_179,VPWR,li1,234.8300,185.2660,1.800000
TAP_TAPCELL_ROW_67_178,VPWR,li1,221.9500,185.2660,1.800000
TAP_TAPCELL_ROW_67_177,VPWR,li1,209.0700,185.2660,1.800000
TAP_TAPCELL_ROW_67_176,VPWR,li1,196.1900,185.2660,1.800000
TAP_TAPCELL_ROW_67_175,VPWR,li1,183.3100,185.2660,1.800000
TAP_TAPCELL_ROW_67_174,VPWR,li1,170.4300,185.2660,1.799999
TAP_TAPCELL_ROW_67_173,VPWR,li1,157.5500,185.2660,1.799999
TAP_TAPCELL_ROW_67_172,VPWR,li1,144.6700,185.2660,1.800000
TAP_TAPCELL_ROW_67_171,VPWR,li1,131.7900,185.2660,1.800000
TAP_TAPCELL_ROW_67_170,VPWR,li1,118.9100,185.2660,1.800000
TAP_TAPCELL_ROW_67_169,VPWR,li1,106.0300,185.2660,1.800000
TAP_TAPCELL_ROW_67_168,VPWR,li1,93.1500,185.2660,1.800000
TAP_TAPCELL_ROW_67_167,VPWR,li1,80.2700,185.2660,1.800000
TAP_TAPCELL_ROW_67_166,VPWR,li1,67.3900,185.2660,1.800000
TAP_TAPCELL_ROW_67_165,VPWR,li1,54.5100,185.2660,1.800000
TAP_TAPCELL_ROW_67_164,VPWR,li1,41.6300,185.2660,1.800000
TAP_TAPCELL_ROW_67_163,VPWR,li1,28.7500,185.2660,1.800000
TAP_TAPCELL_ROW_67_162,VPWR,li1,15.8700,185.2660,1.800000
PHY_EDGE_ROW_80_Left_161,VPWR,li1,3.4500,223.0400,1.800000
PHY_EDGE_ROW_79_Left_160,VPWR,li1,3.4500,217.6000,1.800000
PHY_EDGE_ROW_78_Left_159,VPWR,li1,3.4500,217.6000,1.800000
PHY_EDGE_ROW_77_Left_158,VPWR,li1,3.4500,212.1600,1.800000
PHY_EDGE_ROW_76_Left_157,VPWR,li1,3.4500,212.1600,1.800000
PHY_EDGE_ROW_75_Left_156,VPWR,li1,3.4500,206.7200,1.800000
PHY_EDGE_ROW_74_Left_155,VPWR,li1,3.4500,206.7200,1.800000
PHY_EDGE_ROW_73_Left_154,VPWR,li1,3.4500,201.2800,1.800000
PHY_EDGE_ROW_72_Left_153,VPWR,li1,3.4500,201.2800,1.800000
PHY_EDGE_ROW_71_Left_152,VPWR,li1,3.4500,195.8400,1.800000
PHY_EDGE_ROW_70_Left_151,VPWR,li1,3.4500,195.8400,1.800000
PHY_EDGE_ROW_69_Left_150,VPWR,li1,3.4500,190.4000,1.800000
PHY_EDGE_ROW_68_Left_149,VPWR,li1,3.4500,190.4000,1.800000
PHY_EDGE_ROW_67_Left_148,VPWR,li1,3.4500,184.9600,1.800000
PHY_EDGE_ROW_0_2_Right_147,VPWR,li1,331.4300,5.4400,1.800000
PHY_EDGE_ROW_80_Right_146,VPWR,li1,331.4300,223.0400,1.800000
PHY_EDGE_ROW_79_Right_145,VPWR,li1,331.4300,217.6000,1.800000
PHY_EDGE_ROW_78_Right_144,VPWR,li1,331.4300,217.6000,1.800000
PHY_EDGE_ROW_77_Right_143,VPWR,li1,331.4300,212.1600,1.800000
PHY_EDGE_ROW_76_Right_142,VPWR,li1,331.4300,212.1600,1.800000
PHY_EDGE_ROW_75_Right_141,VPWR,li1,331.4300,206.7200,1.800000
PHY_EDGE_ROW_74_Right_140,VPWR,li1,331.4300,206.7200,1.800000
PHY_EDGE_ROW_73_Right_139,VPWR,li1,331.4300,201.2800,1.800000
PHY_EDGE_ROW_72_Right_138,VPWR,li1,331.4300,201.2800,1.800000
PHY_EDGE_ROW_71_Right_137,VPWR,li1,331.4300,195.8400,1.800000
PHY_EDGE_ROW_70_Right_136,VPWR,li1,331.4300,195.8400,1.800000
PHY_EDGE_ROW_69_Right_135,VPWR,li1,331.4300,190.4000,1.800000
PHY_EDGE_ROW_68_Right_134,VPWR,li1,331.4300,190.4000,1.800000
PHY_EDGE_ROW_67_Right_133,VPWR,li1,331.4300,184.9600,1.800000
PHY_EDGE_ROW_66_2_Right_132,VPWR,li1,331.4300,184.9600,1.800000
PHY_EDGE_ROW_65_2_Right_131,VPWR,li1,331.4300,179.5200,1.800000
PHY_EDGE_ROW_64_2_Right_130,VPWR,li1,331.4300,179.5200,1.800000
PHY_EDGE_ROW_63_2_Right_129,VPWR,li1,331.4300,174.0800,1.800000
PHY_EDGE_ROW_62_2_Right_128,VPWR,li1,331.4300,174.0800,1.800000
